route_type,route_id,surface,renderer_family,record_id,source_offset,source_char,source_codepoint,display,action,dom_class,first_visible_exists,first_visible_offset,first_visible_char,first_visible_width
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_04,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_05,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
library,PASSION24.TEXT.RELATED_HOUR_06,library,ldc_cross_record,,,,,block,paragraph_break,ldc-visual-paragraph-break ldc-ra18-boundary ldc-ra18-paragraph_break,False,,,
